time_s,target_x_mm,target_y_mm,target_z_mm,actual_x_mm,actual_y_mm,actual_z_mm,err_x_mm,err_y_mm,err_z_mm,err_norm_mm,command_sent,status
19.72293147000164,519.4653433616045,236.69207686032965,134.92285388462253,540.9093014472946,229.0604307950341,142.3786362564549,-21.443958085690156,7.631646065295541,-7.455782371832385,23.951493707552014,1,sent
19.742998985995655,518.1453433616044,236.69207686032965,134.71142531319393,540.2402746521603,228.64959567509587,142.26398907611986,-22.094931290555905,8.042481185233783,-7.552563762925928,24.696329924551293,1,sent
19.761955971000134,516.796771933033,236.69207686032965,134.53999674176538,539.5618162974595,228.24325709200426,142.17275165720022,-22.765044364426444,8.448819768325393,-7.632754915434845,25.453658833084194,1,sent
19.78197337900201,515.4367719330329,236.69207686032965,134.38571102747966,538.8751819204944,227.83791965202846,142.08390181706056,-23.438409987461455,8.854157208301189,-7.698190789580906,26.211014937282247,1,sent
19.803357077995315,514.0767719330329,236.69207686032965,134.2542824560511,538.1798304202242,227.43769030062936,142.00677835022418,-24.103058487191333,9.254386559700293,-7.75249589417308,26.957416263850252,1,sent
19.82326716699754,512.69962907589,236.69207686032965,134.13428245605107,537.4816886128184,227.040730124633,141.9492344098046,-24.782059536928386,9.651346735696649,-7.8149519537535355,27.719531791572198,1,sent
19.843280036002398,511.31105764731865,236.69207686032965,134.0085681703368,536.7773674751156,226.64249137396172,141.90143170035103,-25.466309827796977,10.049585486367931,-7.892863530014239,28.4925323443985,1,sent
19.863368931997684,509.91105764731867,236.69207686032965,133.8828538846225,536.0684909598621,226.2423025841645,141.8687349805449,-26.15743331254339,10.449774276165158,-7.9858810959223945,29.277694526741143,1,sent
19.88338902599935,508.516771933033,236.69207686032965,133.7685681703368,535.3562660392264,225.8381410434343,141.857241938067,-26.8394941061934,10.853935816895358,-8.0886737677302,30.059823850356153,1,sent
19.90344938799535,507.1224862187473,236.69207686032965,133.67713959890824,534.6365888572965,225.43979350987087,141.85734065446428,-27.51410263854916,11.252283350458782,-8.18020105555604,30.831078701741042,1,sent
19.92353942400223,505.73391479017596,236.69207686032965,133.6085681703368,533.9105493084256,225.0447638527064,141.85937143229242,-28.17663451824967,11.64731300762324,-8.25080326195561,31.58573075836723,1,sent
19.94156845499674,504.34534336160453,236.69207686032965,133.55142531319393,533.1853057737974,224.6473690706087,141.86515691230574,-28.839962412192847,12.044707789720945,-8.313731599111804,32.3409423297858,0,ik_rejected
19.96157845400012,504.34534336160453,236.69207686032965,133.5685681703368,532.6389899310266,224.3448717497851,141.87865372695325,-28.293646569422037,12.347205110544536,-8.310085556616457,31.96938273091162,0,ik_rejected
19.981787541000813,504.3796290758902,236.69207686032965,133.60285388462253,531.6921924351783,223.88066220159024,141.87640535929114,-27.312563359288106,12.811414658739409,-8.273551474668608,31.281945540795274,0,ik_rejected
20.001765765002347,504.3967719330331,236.69207686032965,133.6085681703368,530.832331362487,223.60895915062133,141.66704198014463,-26.435559429453917,13.083117709708318,-8.058473809807822,30.576882959151217,0,ik_rejected
20.0217780019957,504.3967719330331,236.69207686032965,133.6085681703368,529.7783266178665,223.4941211907498,141.20399207758675,-25.38155468483336,13.19795566957984,-7.595423907249938,29.598983367781486,0,ik_rejected
20.04188048499782,504.40820050446166,236.65779114604393,133.6085681703368,528.6245403033741,223.57029299163722,140.63059567185897,-24.216339798912486,13.087498154406717,-7.02202750152216,28.408143047903106,0,ik_rejected
20.061908265000966,504.4196290758902,236.59493400318678,133.6085681703368,527.3322954554084,223.8220648388124,140.0321216011973,-22.912666379518157,12.772869164374384,-6.423553430860494,27.007378732273285,0,ik_rejected
20.08196214200143,504.4424862187473,236.5435054317582,133.6085681703368,525.910545522257,224.25264821133362,139.43750703773335,-21.468059303509733,12.290857220424584,-5.828938867396545,25.41494186087625,0,ik_rejected
20.102163472998654,504.45962907589023,236.5035054317582,133.6085681703368,524.374787149285,224.85231539496675,138.8617449235564,-19.915158073394764,11.651190036791462,-5.253176753219577,23.663465856934312,0,ik_rejected
20.12213423299545,504.4939147901759,236.45779114604392,133.6085681703368,522.7931535061699,225.56530536438837,138.32169853495975,-18.299238715994022,10.892485781655552,-4.713130364622941,21.811051829804853,0,ik_rejected
20.142220667999936,504.5396290758902,236.37207686032966,133.6085681703368,521.2724454308183,226.3271770236862,137.82952260976128,-16.732816354928048,10.044899836643452,-4.2209544394244745,19.967564004546084,0,ik_rejected
20.162327685997298,504.5624862187473,236.34350543175822,133.6085681703368,519.8760000822754,227.07681926292415,137.394181623444,-15.313513863528044,9.26668616883407,-3.785613453107203,18.29497331554415,0,ik_rejected
20.182359140002518,504.5624862187473,236.29207686032964,133.6085681703368,518.6027828250337,227.82582581768986,137.0135484743484,-14.040296606286404,8.466251042639783,-3.4049803040115876,16.745185170078102,0,ik_rejected
20.202438981999876,504.5739147901759,236.21207686032963,133.6085681703368,517.4510985364984,228.5742751985524,136.68547573408372,-12.877183746322544,7.6378016617772175,-3.0769075637469143,15.284804075193222,0,ik_rejected
20.222484143996553,504.6139147901759,236.1149340031868,133.6085681703368,516.448833966554,229.26887350140908,136.41012125409665,-11.83491917637815,6.846060501777714,-2.801553083759842,13.95645212747597,0,ik_rejected
20.2425422180022,504.62534336160445,236.08636257461535,133.6085681703368,515.6217448344106,229.85453169338328,136.1861433540659,-10.996401472806156,6.231830881232071,-2.5775751837290954,12.89963004551631,0,ik_rejected
20.262691680996795,504.64820050446167,236.0292197174725,133.6085681703368,514.9765943391689,230.31318801150567,136.0134871862004,-10.328393834707185,5.716031705966827,-2.404919015863584,12.047089820421267,0,ik_rejected
20.282649410000886,504.6596290758902,235.97779114604393,133.6085681703368,514.5107163785013,230.64346878107744,135.8893335993682,-9.85108730261112,5.334322364966482,-2.2807654290313906,11.43244536743178,0,ik_rejected
20.302737853002327,504.6996290758902,235.92064828890108,133.6085681703368,514.21669866244,230.85115271766222,135.8110666468803,-9.51706958654978,5.0694955712388605,-2.2024984765434965,11.005698451312286,0,ik_rejected
20.322794237996277,504.7167719330331,235.89207686032964,133.6085681703368,514.0755496447023,230.951006235247,135.77359200862836,-9.358777711669177,4.941070625082631,-2.165023838291546,10.802232519199949,0,ik_rejected
20.342974541999865,504.7224862187474,235.84636257461537,133.6085681703368,514.0346591974235,230.97930397355196,135.76263451164547,-9.312172978676074,4.867058601063405,-2.1540663413086634,10.725895152094719,0,ik_rejected
20.362926989997504,504.73391479017596,235.81779114604393,133.6085681703368,514.0291056526696,230.9830893546061,135.76056077787646,-9.295190862493655,4.834701791437823,-2.151992607539654,10.69607342744163,0,ik_rejected
20.382933654000226,504.756771933033,235.77207686032963,133.6085681703368,514.0280127540037,230.9838774958361,135.76034531370962,-9.271240820970718,4.788199364493522,-2.1517771433728115,10.654243492116727,0,ik_rejected
20.403017607000947,504.773914790176,235.75493400318678,133.6085681703368,514.0280127540037,230.9838774958361,135.76034531370962,-9.254097963827746,4.771056507350664,-2.1517771433728115,10.631625190684424,0,ik_rejected
20.423095813996042,504.78534336160453,235.73779114604392,133.6085681703368,514.0279469073868,230.98389285468784,135.7595631939258,-9.24260354578223,4.75389829135608,-2.1509950235889903,10.613766949606964,0,ik_rejected
20.443135200999677,504.80248621874733,235.7092197174725,133.6085681703368,514.0279469073868,230.98389285468784,135.7595631939258,-9.22546068863943,4.725326862784669,-2.1509950235889903,10.586057739748565,0,ik_rejected
20.463252057998034,504.8653433616045,235.72636257461534,133.6085681703368,514.0279701208505,230.98389203226853,135.75964385165827,-9.162626759245939,4.742470542346808,-2.1510756813214584,10.539064596113334,0,ik_rejected
20.483317077996617,504.9110576473188,235.77207686032963,133.6085681703368,514.0279701208505,230.98389203226853,135.75964385165827,-9.11691247353167,4.788184828061105,-2.1510756813214584,10.520072888743902,0,ik_rejected
20.503289230997325,504.95105764731875,235.88636257461533,133.6085681703368,514.028020304065,230.9837317152009,135.7591313973792,-9.076962656746218,4.902630859414444,-2.1505632270423973,10.538119500610874,0,ik_rejected
20.52340948300116,505.01962907589024,236.04636257461536,133.6085681703368,514.0274083967246,230.98469370913622,135.7584172335067,-9.007779320834345,5.061668865479135,-2.1498490631698814,10.553787518754776,0,ik_rejected
20.543454779995955,505.16820050446165,236.44064828890106,133.6085681703368,514.0274316106425,230.98469288660422,135.75849789136396,-8.8592311061808,5.455955402296837,-2.1499297210271493,10.624293997717185,0,ik_rejected
20.563565864002157,505.316771933033,236.63493400318677,133.6085681703368,514.0279896679991,230.98429840638357,135.7586459504162,-8.711217734966112,5.650635596803198,-2.1500777800793855,10.603670663229723,0,ik_rejected
20.583655864997127,505.3796290758902,236.69207686032965,133.6085681703368,514.0279896679991,230.98429840638357,135.7586459504162,-8.64836059210893,5.7077784539460765,-2.1500777800793855,10.582802571666207,0,ik_rejected
20.805616623998503,514.027678675587,230.98599932598208,135.75746321043857,514.027678675587,230.98599932598208,135.75746321043857,0.0,0.0,0.0,0.0,1,sent
20.826254567000433,514.027678675587,230.98599932598208,135.75746321043857,514.0271206175098,230.98639380459048,135.75731515113273,0.0005580580772175381,-0.0003944786083991403,0.0001480593058431623,0.0006992594283089911,1,sent
20.846250476999558,514.027678675587,230.98599932598208,135.75746321043857,514.0270667619172,230.98696131837053,135.7567490459213,0.0006119136697861904,-0.0009619923884542914,0.0007141645172623612,0.001345324738653005,1,sent
20.866577123000752,514.027678675587,230.98599932598208,135.75746321043857,514.0270667619172,230.98696131837053,135.7567490459213,0.0006119136697861904,-0.0009619923884542914,0.0007141645172623612,0.001345324738653005,1,sent
20.88643099199544,514.027678675587,230.98599932598208,135.75746321043857,514.0274699094348,230.98606417154275,135.7567490459213,0.00020876615224096895,-6.484556067221092e-05,0.0007141645172623612,0.0007468729549106556,1,sent
20.906496188996243,514.027678675587,230.98599932598208,135.75746321043857,514.028027967074,230.98566969217723,135.75689710433264,-0.0003492914869411834,0.0003296338048528469,0.0005661061059356598,0.0007423874401745925,1,sent
20.926541628999985,514.027678675587,230.98599932598208,135.75746321043857,514.0277138862651,230.986550657652,135.75775988613404,-3.521067810652312e-05,-0.0005513316699250481,-0.00029667569546631967,0.0006270748523067146,1,sent
20.946759803999157,513.9476786755871,230.98599932598208,135.75746321043857,514.0276546706363,230.98655868713152,135.7576295096458,-0.07997599504915343,-0.0005593611494418838,-0.00016629920722266434,0.07997812403666418,1,sent
20.96697757900256,513.6619643898728,230.98599932598208,135.75746321043857,514.0277138862651,230.986550657652,135.75775988613404,-0.3657494963923682,-0.0005513316699250481,-0.00029667569546631967,0.36575003225474845,1,sent
20.986535288997402,513.1533929613014,230.98599932598208,135.75746321043857,514.0298725187694,230.98201542358117,135.75769192822312,-0.8764795574679738,0.003983902400904071,-0.00022871778455169078,0.8764886413693107,1,sent
21.00676156699774,512.4219643898728,230.98599932598208,135.75746321043857,514.0619952314412,230.92841861060094,135.77624949326858,-1.6400308415684322,0.057580715381135406,-0.01878628283000694,1.6411488733512363,1,sent
21.026852164999582,511.6333929613013,230.98599932598208,135.75746321043857,514.2073636187522,230.72874155001165,135.87879365313287,-2.5739706574509,0.2572577759704302,-0.12133044269430115,2.589638504702899,1,sent
21.046918515996367,510.82196438987273,230.95742789741064,135.75746321043857,514.4723532571883,230.37041378811819,136.08521499086686,-3.6503888673155416,0.5870141092924541,-0.32775178042828657,3.7117847023640214,1,sent
21.066947409999557,509.98196438987276,230.8888564688392,135.75746321043857,514.8490379610059,229.85174729473317,136.38119317522566,-4.867073571133176,1.0371091741060354,-0.6237299647870884,5.015280615759327,1,sent
21.085025804000907,509.1133929613013,230.76314218312493,135.75746321043857,515.3139911315142,229.2011795959691,136.7372097366733,-6.2005981702128565,1.5619625871558185,-0.9797465262347202,6.468929435987884,0,ik_rejected
21.105116883001756,509.03910724701564,230.7002850402678,135.75746321043857,515.842904570046,228.44372342162768,137.12991124536342,-6.8037973230303805,2.25656161864012,-1.3724480349248438,7.298447914465387,0,ik_rejected
21.125195148000785,509.00482153272986,230.63171361169637,135.75746321043857,516.395523196031,227.62307001797154,137.49514799085006,-7.390701663301172,3.008643593724827,-1.7376847804114846,8.166636746302474,0,ik_rejected
21.145297973998822,508.987678675587,230.56885646883924,135.75746321043857,516.8647117618051,226.8822826940484,137.71383402983616,-7.877033086218091,3.686573774790844,-1.9563708193975913,8.914362749032627,0,ik_rejected
21.165269021999848,508.987678675587,230.50028504026778,135.75746321043857,517.1979779267444,226.30624910706632,137.78680158052518,-8.210299251157437,4.194035933201462,-2.029338370086606,9.440188844660216,0,ik_rejected
