time_s,x_mm,y_mm,z_mm,vx_mm_s,vy_mm_s,vz_mm_s,ax_mm_s2,ay_mm_s2,az_mm_s2,target_x_mm,target_y_mm,target_z_mm,err_x_mm,err_y_mm,err_z_mm,err_norm_mm,traj_state,segment_id
0.012671010999838472,649.1175136578545,181.48170839548993,274.84718417485385,0.13856191883195776,0.016041964035596497,-0.9253248343907078,220.21079620000435,25.494837994952633,-1470.5809521296735,649.1153171239442,181.48805845884564,294.8489119545264,-0.002196533910250764,0.0063500633557112,20.001727779672535,20.00172890827665,3,1
0.013932312998804264,649.1173396800634,181.48168825326405,274.8483460090148,-0.1379350791538986,-0.015969391862402902,0.9211387612893889,-219.21553934947454,-25.379612435600052,1463.9345669745314,649.1153171239442,181.48805845884564,294.8489119545264,-0.002022556119186447,0.0063702055815895164,20.000565945511596,20.000567062236275,3,1
0.015191716998742777,649.1175136578545,181.48170839548993,274.84718417485385,0.13814295577337452,0.01599345871483671,-0.9225269738669263,219.21324288373853,25.379346562977492,-1463.9192310381154,649.1153171239442,181.48805845884564,294.8489119545264,-0.002196533910250764,0.0063500633557112,20.001727779672535,20.00172890827665,3,1
0.016445520999695873,649.1175136578545,181.48170839548993,274.84718417485385,0.0,0.0,0.0,-110.17906759618194,-12.755948061004005,735.7824453946988,649.1153171239442,181.48805845884564,294.8489119545264,-0.002196533910250764,0.0063500633557112,20.001727779672535,20.00172890827665,3,1
0.017694836998998653,649.1175136578545,181.48170839548993,274.84718417485385,0.0,0.0,0.0,0.0,0.0,0.0,649.1153171239442,181.48805845884564,294.8489119545264,-0.002196533910250764,0.0063500633557112,20.001727779672535,20.00172890827665,3,1
0.019011390999366995,649.117605908412,181.48105295623225,274.84850628646325,0.07006971036545838,-0.49784456809302413,1.0042213300992047,53.22205571959409,-378.14215592656177,762.7650136783196,649.1153171239442,181.48805845884564,294.8489119545264,-0.0022887844677370595,0.00700550261339572,20.000405668063138,20.00040702592558,3,1
0.020298137000281713,649.1175136578545,181.48170839548993,274.84718417485385,-0.07169290397694378,0.5093773419296299,-1.0274845295477635,-110.17140464522633,782.7666915666675,-1578.9486489195813,649.1153171239442,181.48805845884564,294.8489119545264,-0.002196533910250764,0.0063500633557112,20.001727779672535,20.00172890827665,3,1
0.02156098799969186,649.1175136578545,181.48170839548993,274.84718417485385,0.0,0.0,0.0,56.77067525023149,-403.3550610226779,813.6229294094717,649.1153171239442,181.48805845884564,294.8489119545264,-0.002196533910250764,0.0063500633557112,20.001727779672535,20.00172890827665,3,1
0.02282114799891133,649.1173396800634,181.48168825326405,274.8483460090148,-0.13806008060252453,-0.015983863867122222,0.9219735284875009,-109.55758053583493,-12.683995585499055,731.6321173966506,649.1153171239442,181.48805845884564,294.8489119545264,-0.002022556119186447,0.0063702055815895164,20.000565945511596,20.000567062236275,3,1
0.024078622000160976,649.1178286292438,181.48107060400326,274.8471901785592,0.38883442514275884,-0.49118252955959035,-0.9191684714494553,419.01025804244716,-377.89939610697877,-1464.1590984046375,649.1153171239442,181.48805845884564,294.8489119545264,-0.002511505299594319,0.006987854842378738,20.001721775967212,20.00172315429286,3,1
0.025375650999194477,649.1173396800634,181.48168825326405,274.8483460090148,-0.37697629025428037,0.4762031236383084,0.8911369417934006,-590.4345361342683,745.847358785933,1395.7324119906577,649.1153171239442,181.48805845884564,294.8489119545264,-0.002022556119186447,0.0063702055815895164,20.000565945511596,20.000567062236275,3,1
0.026671607000025688,649.117605908412,181.48105295623225,274.84850628646325,0.20543008279591016,-0.49021496979737844,0.12367506948950881,449.4028907436995,-745.7182904480072,-592.197475694893,649.1153171239442,181.48805845884564,294.8489119545264,-0.0022887844677370595,0.00700550261339572,20.000405668063138,20.00040702592558,3,1
0.02796854699954565,649.1175434779805,181.48170240570207,274.84700210949427,-0.04813671529565475,0.5007552161697533,-1.159789172618236,-195.5115874176273,764.0832932394093,-989.6095752947657,649.1153171239442,181.48805845884564,294.8489119545264,-0.0022263540362246204,0.006356053143576901,20.001909845032117,20.001910978825414,3,1
0.029284422998898663,649.117635728648,181.48104696668247,274.8483242222947,0.07010589719738937,-0.49810090002259033,1.0047396571466733,89.85847644548693,-759.0807315305244,1644.933740587383,649.1153171239442,181.48805845884564,294.8489119545264,-0.0023186047037597746,0.007011492163172761,20.00058773223168,20.00058909561532,3,1
0.03056471799936844,649.117635728648,181.48104696668247,274.8483242222947,0.0,0.0,0.0,-54.75761224691611,389.05166374923164,-784.7719914379146,649.1153171239442,181.48805845884564,294.8489119545264,-0.0023186047037597746,0.007011492163172761,20.00058773223168,20.00058909561532,3,1
0.031835134999710135,649.1173396800634,181.48168825326405,274.8483460090148,-0.23303260621803815,0.5047843199601095,0.017149266797648378,-183.43001247256694,397.3375040040722,13.498927354589764,649.1153171239442,181.48805845884564,294.8489119545264,-0.002022556119186447,0.0063702055815895164,20.000565945511596,20.000567062236275,3,1
0.033108845998867764,649.1175434779805,181.48170240570207,274.84700210949427,0.16000326382747365,0.011111184579528179,-1.0551055313249227,308.57539136071426,-387.5864585507018,-841.8352348623107,649.1153171239442,181.48805845884564,294.8489119545264,-0.0022263540362246204,0.006356053143576901,20.001909845032117,20.001910978825414,3,1
0.03437449400007608,649.1174182435236,181.48167976881453,274.84800967038075,-0.09894888367546478,-0.01788561078151107,0.7960830227015798,-204.60044756181478,-22.910631813391948,1462.6409177426624,649.1153171239442,181.48805845884564,294.8489119545264,-0.002101119579378974,0.00637869003111291,20.00090228414564,20.00090341165449,3,1
0.03563165199921059,649.1178097064012,181.48106710890394,274.8471623877492,0.31138717476793243,-0.48733724083105423,-0.6739667027604112,326.39975144404616,-373.4229352020497,-1169.3436516921904,649.1153171239442,181.48805845884564,294.8489119545264,-0.0024925824569663746,0.006991349941699809,20.001749566777164,20.001750943955177,3,1
0.036893308999424335,649.1173695005052,181.48168226351274,274.8481639437057,-0.3489109131162099,0.4875767412939435,0.7938417147401255,-523.3578443049713,772.7250607414151,1163.3973554237532,649.1153171239442,181.48805845884564,294.8489119545264,-0.0020523765609823386,0.006376195332904899,20.0007480108207,20.00074913248163,3,1
0.038151990998812835,649.117510137096,181.48186429188408,274.8469889576263,0.11173321845230454,0.14461823671891458,-0.9335051108603187,365.97340058275813,-272.474306251815,-1372.3456968794608,649.1153171239442,181.48805845884564,294.8489119545264,-0.0021930131517819973,0.0061941669615634964,20.001922996900078,20.00192407622155,3,1
0.039411169998857076,649.1178097064012,181.48106710890394,274.8471623877492,0.23790843491977856,-0.6330974230894127,0.13773269956645848,100.20435256865056,-617.6370951080046,850.7430717865681,649.1153171239442,181.48805845884564,294.8489119545264,-0.0024925824569663746,0.006991349941699809,20.001749566777164,20.001750943955177,3,1
0.04066707699894323,649.1173695005052,181.48168226351274,274.8481639437057,-0.35050835448312523,0.4898090453773337,0.7974762115306759,-468.51939623120103,894.1000156776865,525.3123932894392,649.1153171239442,181.48805845884564,294.8489119545264,-0.0020523765609823386,0.006376195332904899,20.0007480108207,20.00074913248163,3,1
0.04193055799987633,649.1175434779805,181.48170240570207,274.84700210949427,0.1376969460670933,0.01594182208764771,-0.9195502034127184,386.39702551100675,-375.04895043117284,-1358.9649655794963,649.1153171239442,181.48805845884564,294.8489119545264,-0.0022263540362246204,0.006356053143576901,20.001909845032117,20.001910978825414,3,1
0.04318781599977228,649.1173695005052,181.48168226351274,274.8481639437057,-0.13837849928708296,-0.016020728704582005,0.9241016653004259,-219.58535589117184,-25.422427850826786,1466.406949779374,649.1153171239442,181.48805845884564,294.8489119545264,-0.0020523765609823386,0.006376195332904899,20.0007480108207,20.00074913248163,3,1
0.04443856800025969,649.1172267316681,181.48283532926223,274.84700210949427,-0.11414639917956532,0.9218979854057773,-0.9289085373946043,19.374024665221047,749.8838408772153,-1481.5168810227167,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019096077238600628,0.005223129583413311,20.001909845032117,20.001910618150383,3,1
0.04570021699873905,649.117635728648,181.48104696668247,274.8483242222947,0.3241765185029021,-1.4174802832760374,1.0479244243295858,347.4206520282341,-1854.2227445996643,1566.8644481205379,649.1153171239442,181.48805845884564,294.8489119545264,-0.0023186047037597746,0.007011492163172761,20.00058773223168,20.00058909561532,3,1
0.046962607999375905,649.1175434779805,181.48170240570207,274.84700210949427,-0.07307614478288853,0.5192044455839778,-1.0473084803127546,-314.68274336983063,1534.1401577506438,-1659.7337145031402,649.1153171239442,181.48805845884564,294.8489119545264,-0.0022263540362246204,0.006356053143576901,20.001909845032117,20.001910978825414,3,1
0.04821584999990591,649.1178097064012,181.48106710890394,274.8471623877492,0.21243177345569622,-0.5069226836111743,0.12789090605389025,227.81547228535322,-818.7781200767234,937.7274188621524,649.1153171239442,181.48805845884564,294.8489119545264,-0.0024925824569663746,0.006991349941699809,20.001749566777164,20.001750943955177,3,1
0.04946814799950516,649.1175434779805,181.48170240570207,274.84700210949427,-0.21259190769844752,0.5073048094991854,-0.12798731212847395,-339.3950012618053,809.893087296254,-204.326939964967,649.1153171239442,181.48805845884564,294.8489119545264,-0.0022263540362246204,0.006356053143576901,20.001909845032117,20.001910978825414,3,1
0.05072140199990827,649.1178097064012,181.48106710890394,274.8471623877492,0.21242973942722151,-0.5069178298402145,0.12788968150193017,339.1344827057905,-809.271415860775,204.1700992361504,649.1153171239442,181.48805845884564,294.8489119545264,-0.0024925824569663746,0.006991349941699809,20.001749566777164,20.001750943955177,3,1
0.05197693999980402,649.1173189834794,181.48217989040364,274.8483242222947,-0.39084673009389503,0.8862985427697276,0.9253678865803957,-480.4924021186198,1109.656874364315,635.1685135333869,649.1153171239442,181.48805845884564,294.8489119545264,-0.0020018595351984914,0.005878568442000187,20.00058773223168,20.00058869632854,3,1
0.05323654299900227,649.1172267316681,181.48283532926223,274.84700210949427,-0.07323879936547285,0.5203535232958874,-1.049626589710423,252.14923347323142,-290.5240934697423,-1567.949963240737,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019096077238600628,0.005223129583413311,20.001909845032117,20.001910618150383,3,1
0.05449025499910931,649.1175434779805,181.48170240570207,274.84700210949427,0.2526467899625379,-0.903655353116872,0.0,259.93656382022846,-1135.8341280064128,837.2150778016041,649.1153171239442,181.48805845884564,294.8489119545264,-0.0022263540362246204,0.006356053143576901,20.001909845032117,20.001910978825414,3,1
0.055740263998814044,649.1175434779805,181.48170240570207,274.84700210949427,0.0,0.0,0.0,-202.11597678274012,722.9190776469021,0.0,649.1153171239442,181.48805845884564,294.8489119545264,-0.0022263540362246204,0.006356053143576901,20.001909845032117,20.001910978825414,3,1
0.05698368499906792,649.1173189834794,181.48217989040364,274.8483242222947,-0.1805458497003774,0.3840088767032433,1.0632865297976621,-145.2009011135525,308.83254877056,855.1299435835217,649.1153171239442,181.48805845884564,294.8489119545264,-0.0020018595351984914,0.005878568442000187,20.00058773223168,20.00058869632854,3,1
0.05823533100010536,649.1174929611976,181.4822000329288,274.8471623877492,0.13899914036944178,0.016092829076449516,-0.9282453221772818,255.2998130501437,-293.94577006744856,-1591.1302799068083,649.1153171239442,181.48805845884564,294.8489119545264,-0.0021758372533895454,0.00585842591684127,20.001749566777164,20.001750543077282,3,1
0.05948714199985261,649.1175434779805,181.48170240570207,274.84700210949427,0.04035496001015707,-0.3975258460231662,-0.1280371038319157,-78.80117715789505,-330.41623310797604,639.2404432513651,649.1153171239442,181.48805845884564,294.8489119545264,-0.0022263540362246204,0.006356053143576901,20.001909845032117,20.001910978825414,3,1
0.060740357999748085,649.1175434779805,181.48170240570207,274.84700210949427,0.0,0.0,0.0,-32.201120966794974,317.2045729198497,102.16682825833279,649.1153171239442,181.48805845884564,294.8489119545264,-0.0022263540362246204,0.006356053143576901,20.001909845032117,20.001910978825414,3,1
0.061977597999430145,649.1175434779805,181.48170240570207,274.84700210949427,0.0,0.0,0.0,0.0,0.0,0.0,649.1153171239442,181.48805845884564,294.8489119545264,-0.0022263540362246204,0.006356053143576901,20.001909845032117,20.001910978825414,3,1
0.06324093900002481,649.1174929611976,181.4822000329288,274.8471623877492,-0.039986656659837964,0.393897788879957,0.12686856112255404,-31.651515023272367,311.7905527443076,100.42305368292173,649.1153171239442,181.48805845884564,294.8489119545264,-0.0021758372533895454,0.00585842591684127,20.001749566777164,20.001750543077282,3,1
0.06449092799994105,649.1172267316681,181.48283532926223,274.84700210949427,-0.21298549791023927,0.5082415393019694,-0.12822373233949474,-138.40029093215512,91.47580533082635,-204.07563064886332,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019096077238600628,0.005223129583413311,20.001909845032117,20.001910618150383,3,1
0.06574499599992123,649.1173695005052,181.48168226351274,274.8481639437057,0.11384457391826613,-0.919460307981555,0.9264523227085754,260.61590905251626,-1138.4564850598922,841.0038810213953,649.1153171239442,181.48805845884564,294.8489119545264,-0.0020523765609823386,0.006376195332904899,20.0007480108207,20.00074913248163,3,1
0.0669753429992852,649.117839526356,181.48106111899767,274.84698032354635,0.3820270630874817,-0.5048531149233123,-0.9620214134306273,217.9730509424188,336.98395109068684,-1534.9114819765862,649.1153171239442,181.48805845884564,294.8489119545264,-0.002522402411727853,0.006997339847970352,20.00193163098004,20.00193301397839,3,1
0.06823042500036536,649.1172267316681,181.48283532926223,274.84700210949427,-0.48825071775422174,1.4136209929152934,0.017358186878129515,-693.4031243318931,1528.5647520939028,780.3311651875165,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019096077238600628,0.005223129583413311,20.001909845032117,20.001910618150383,3,1
0.06948348399964743,649.1173695005052,181.48168226351274,274.8481639437057,0.11393624498453257,-0.9202006850054335,0.9271983299124733,480.57351097096785,-1862.4994347894726,726.0952146352452,649.1153171239442,181.48805845884564,294.8489119545264,-0.0020523765609823386,0.006376195332904899,20.0007480108207,20.00074913248163,3,1
0.07073689299977559,649.1172267316681,181.48283532926223,274.84700210949427,-0.1139044295259392,0.9199437289613287,-0.9269394198520515,-181.77679790648986,1468.111696803367,-1479.2759183753612,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019096077238600628,0.005223129583413311,20.001909845032117,20.001910618150383,3,1
0.07197779099988111,649.1174929611976,181.4822000329288,274.8471623877492,0.21454586074507678,-0.5119649909774521,0.1291631181119994,264.6875812863643,-1153.929428379304,851.0792489586152,649.1153171239442,181.48805845884564,294.8489119545264,-0.0021758372533895454,0.00585842591684127,20.001749566777164,20.001750543077282,3,1
0.07323416599865595,649.1172565518391,181.48282933920646,274.8468200441508,-0.18816783107445892,0.5008904811643765,-0.27248520448206226,-320.53621905262537,806.1728967302877,-319.6882483221405,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019394278948539068,0.005229119639182045,20.00209191037561,20.00209268792109,3,1
0.07448958299937658,649.1172565518391,181.48282933920646,274.8468200441508,0.0,0.0,0.0,149.88472433179413,-398.9833504539595,217.04756612794952,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019394278948539068,0.005229119639182045,20.00209191037561,20.00209268792109,3,1
0.07574793999992835,649.1172565518391,181.48282933920646,274.8468200441508,0.0,0.0,0.0,0.0,0.0,0.0,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019394278948539068,0.005229119639182045,20.00209191037561,20.00209268792109,3,1
0.07697636999910173,649.1172565518391,181.48282933920646,274.8468200441508,0.0,0.0,0.0,0.0,0.0,0.0,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019394278948539068,0.005229119639182045,20.00209191037561,20.00209268792109,3,1
0.0782263579985738,649.117573298141,181.48169641559426,274.8468200441508,0.25339947426626974,-0.9063475910826579,0.0,202.72152562528024,-725.0850339886888,0.0,649.1153171239442,181.48805845884564,294.8489119545264,-0.0022561741967592752,0.006362043251385785,20.00209191037561,20.00209304940435,3,1
0.079478861998723,649.1175227811627,181.48219404307454,274.84698032354635,-0.040332787964534496,0.39730610060041477,0.12796717260266052,-234.51602725086232,1040.8379466474983,102.16907298293397,649.1153171239442,181.48805845884564,294.8489119545264,-0.002205657218496526,0.005864415771100084,20.00193163098004,20.00193261229264,3,1
0.08073481700012053,649.1174929611976,181.4822000329288,274.8471623877492,-0.023742861068907405,0.004769163108669781,0.1449607690340121,13.209013760180243,-312.5406061960516,13.530418217565503,649.1153171239442,181.48805845884564,294.8489119545264,-0.0021758372533895454,0.00585842591684127,20.001749566777164,20.001750543077282,3,1
0.08197681799902057,649.1173488037603,181.48217390058596,274.8481421581423,-0.11606869680732614,-0.021040516764588117,0.7888644163369312,-74.33636190323988,-20.78072392543636,518.4405228926413,649.1153171239442,181.48805845884564,294.8489119545264,-0.0020316798160138205,0.0058845582596802615,20.000769796384077,20.000770765240482,3,1
0.08322760899864079,649.1172565518391,181.48282933920646,274.8468200441508,-0.07375486487184851,0.5240192971465479,-1.0570223098310698,33.829658150982375,435.77209467979293,-1475.775510639642,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019394278948539068,0.005229119639182045,20.00209191037561,20.00209268792109,3,1
0.08447853100005887,649.1172565518391,181.48282933920646,274.8468200441508,0.0,0.0,0.0,58.96040263760507,-418.9064518431261,844.9945789048427,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019394278948539068,0.005229119639182045,20.00209191037561,20.00209268792109,3,1
0.0857339479989605,649.1172565518391,181.48282933920646,274.8468200441508,0.0,0.0,0.0,0.0,0.0,0.0,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019394278948539068,0.005229119639182045,20.00209191037561,20.00209268792109,3,1
0.08697390700035612,649.1175227811627,181.48219404307454,274.84698032354635,0.21470816643370363,-0.5123525303683354,0.12926185090976022,173.15747229710163,-413.2011863228253,104.2468749081795,649.1153171239442,181.48805845884564,294.8489119545264,-0.002205657218496526,0.005864415771100084,20.00193163098004,20.00193261229264,3,1
0.08822277699982806,649.1172565518391,181.48282933920646,274.8468200441508,-0.21317617026206906,0.5086967676272665,-0.12833953545235868,-342.61719544604057,817.5785297327473,-206.2675750646917,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019394278948539068,0.005229119639182045,20.00209191037561,20.00209268792109,3,1
0.08947609299866599,649.1175227811627,181.48219404307454,274.84698032354635,0.2124199514643278,-0.5068922223182994,0.12788426519826251,339.57607029752006,-810.321571644512,204.4367110036018,649.1153171239442,181.48805845884564,294.8489119545264,-0.002205657218496526,0.005864415771100084,20.00193163098004,20.00193261229264,3,1
0.09076520099915797,649.1175227811627,181.48219404307454,274.84698032354635,0.0,0.0,0.0,-164.78057027282375,393.2116022279342,-99.20368592038558,649.1153171239442,181.48805845884564,294.8489119545264,-0.002205657218496526,0.005864415771100084,20.00193163098004,20.00193261229264,3,1
0.09208499499982281,649.1175227811627,181.48219404307454,274.84698032354635,0.0,0.0,0.0,0.0,0.0,0.0,649.1153171239442,181.48805845884564,294.8489119545264,-0.002205657218496526,0.005864415771100084,20.00193163098004,20.00193261229264,3,1
0.09338896299959742,649.1172565518391,181.48282933920646,274.8468200441508,-0.20416860205820717,0.48720224118064887,-0.12291666329259567,-156.57485620314074,373.6305195103409,-94.26355808872718,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019394278948539068,0.005229119639182045,20.00209191037561,20.00209268792109,3,1
0.09476317699954961,649.1173488037603,181.48217390058596,274.8481421581423,0.06713068063862201,-0.47695527808697913,0.9620874125721882,197.42142250498682,-701.6065323895492,789.545206134221,649.1153171239442,181.48805845884564,294.8489119545264,-0.0020316798160138205,0.0058845582596802615,20.000769796384077,20.000770765240482,3,1
0.09614804199918581,649.1175227811627,181.48219404307454,274.84698032354635,0.12562769838822552,0.014544730775540261,-0.8389515196550423,42.24023118857853,354.9082466461623,-1300.5158861696755,649.1153171239442,181.48805845884564,294.8489119545264,-0.002205657218496526,0.005864415771100084,20.00193163098004,20.00193261229264,3,1
0.09763645299972268,649.1172565518391,181.48282933920646,274.8468200441508,-0.17886815103260476,0.42682843091651945,-0.10768490391081677,-204.5778009642487,276.99587008713866,491.30691420612794,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019394278948539068,0.005229119639182045,20.00209191037561,20.00209268792109,3,1
0.09913006799979485,649.1175227811627,181.48219404307454,274.84698032354635,0.17824494506934907,-0.4253412906855805,0.10730971205087741,239.09313717704958,-570.5417537725084,143.942459034829,649.1153171239442,181.48805845884564,294.8489119545264,-0.002205657218496526,0.005864415771100084,20.00193163098004,20.00193261229264,3,1
0.10061654799937969,649.1172565518391,181.48282933920646,274.8468200441508,-0.17910050839363734,0.4273828992623311,-0.10782479119623518,-240.39708140223118,573.6533220669414,-144.72747921747822,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019394278948539068,0.005229119639182045,20.00209191037561,20.00209268792109,3,1
0.1021334389988624,649.1175227811627,181.48219404307454,274.84698032354635,0.17550985781668466,-0.4188146228929352,0.10566309354282799,233.77445467818765,-557.8499196341961,140.74042552290607,649.1153171239442,181.48805845884564,294.8489119545264,-0.002205657218496526,0.005864415771100084,20.00193163098004,20.00193261229264,3,1
0.10368542299875116,649.1170825747145,181.48280919675005,274.8479818784127,-0.2836410995901023,0.39636599059998584,0.6453383968192359,-295.8477390486606,525.2506556455149,347.7325174196957,649.1153171239442,181.48805845884564,294.8489119545264,-0.0017654507702218325,0.005249262095588847,20.00093007611366,20.000930842867213,3,1
0.10536809099903621,649.1172565518391,181.48282933920646,274.8468200441508,0.10339361335842966,0.011970547014259397,-0.6904714784812672,230.01252349421713,-228.44402075787315,-793.8641936937136,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019394278948539068,0.005229119639182045,20.00209191037561,20.00209268792109,3,1
0.10704745399925741,649.1175227811627,181.48219404307454,274.84698032354635,0.1585299447514042,-0.3782958966193491,0.09544059000436715,32.83169355625444,-232.38956889142113,467.98224587663066,649.1153171239442,181.48805845884564,294.8489119545264,-0.002205657218496526,0.005864415771100084,20.00193163098004,20.00193261229264,3,1
0.10875704399950337,649.1172565518391,181.48282933920646,274.8468200441508,-0.1557270009793681,0.3716073045739865,-0.09375311949037883,-183.82006544584445,438.64505588208254,-110.66613016426588,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019394278948539068,0.005229119639182045,20.00209191037561,20.00209268792109,3,1
0.11077168900010292,649.1170825747145,181.48280919675005,274.8479818784127,-0.08635621887741947,-0.00999801771568074,0.5766942868863612,34.433253541593636,-189.41566488195275,332.7868712240693,649.1153171239442,181.48805845884564,294.8489119545264,-0.0017654507702218325,0.005249262095588847,20.00093007611366,20.000930842867213,3,1
0.11258644000008644,649.1175227811627,181.48219404307454,274.84698032354635,0.24257126640442248,-0.33897414880434007,-0.551896577759933,181.25213061451936,-181.2789363894261,-621.8984668731662,649.1153171239442,181.48805845884564,294.8489119545264,-0.002205657218496526,0.005864415771100084,20.00193163098004,20.00193261229264,3,1
0.11444629099969461,649.1172565518391,181.48282933920646,274.8468200441508,-0.14314551203225856,0.34158442372635356,-0.08617862162419622,-207.39122570460918,365.92101876659603,250.40605738516328,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019394278948539068,0.005229119639182045,20.00209191037561,20.00209268792109,3,1
0.11638812299861456,649.1175227811627,181.48219404307454,274.84698032354635,0.13710214055113745,-0.3271632830602192,0.08254029991356776,144.32126607207522,-344.39009510530815,86.88646681669967,649.1153171239442,181.48805845884564,294.8489119545264,-0.002205657218496526,0.005864415771100084,20.00193163098004,20.00193261229264,3,1
0.11833481499888876,649.1172863720444,181.4828233488308,274.84663797882354,-0.12144145981082348,0.32326929795485165,-0.175859726531942,-132.81176494563306,334.1219776541207,-132.73801218123532,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019692481001811757,0.005235110014837119,20.00227397570285,20.002274757721793,3,1
0.1202916259990161,649.1172863720444,181.4828233488308,274.84663797882354,0.0,0.0,0.0,62.0609040949383,-165.20210584150126,89.87057335659776,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019692481001811757,0.005235110014837119,20.00227397570285,20.002274757721793,3,1
0.12224938999861479,649.1175526011623,181.48218805290037,274.8467982593597,0.1359863180260832,-0.324500772599133,0.0818691814583732,69.46001563720587,-165.75070982286508,41.81769685986429,649.1153171239442,181.48805845884564,294.8489119545264,-0.002235477218050619,0.00587040594527366,20.002113695166713,20.002114681538053,3,1
0.12414859899945441,649.1172863720444,181.4828233488308,274.84663797882354,-0.14017894699938038,0.3345055389668457,-0.08439331114424839,-145.41067618328157,346.9898843542967,-87.54302055704181,649.1153171239442,181.48805845884564,294.8489119545264,-0.0019692481001811757,0.005235110014837119,20.00227397570285,20.002274757721793,3,1
0.12608164899938856,649.1145871387209,181.49152675563764,274.8461571365288,-1.396359806303473,4.502421979321296,-0.24874798621415026,-649.8439561040228,2156.1348338099997,-85.02349917255125,649.1153171239442,181.48805845884564,294.8489119545264,0.00072998522330181,-0.0034682967919934526,20.002754817997584,20.002755132003355,3,1
