time_s,x_mm,y_mm,z_mm,vx_mm_s,vy_mm_s,vz_mm_s,ax_mm_s2,ay_mm_s2,az_mm_s2,target_x_mm,target_y_mm,target_z_mm,err_x_mm,err_y_mm,err_z_mm,err_norm_mm,low_speed_flag,segment_id
0.0512198910000734,486.65114687356726,389.88599465172734,141.4916715879442,3.1056799457924895,2.041247513283724,8.133630930092176,-2937.598984381577,-194.8091527634095,-4176.128273389077,486.57953010578416,389.8858222697348,161.3998693576766,-0.07161676778309811,-0.0001723819925700809,19.908197769732396,19.9083265853743,0,1
0.052430859000196506,486.65579955656085,389.8884745542381,141.5037138683984,3.842118861209587,2.0478679126868804,9.944342421069416,608.1406902100085,5.467030840190337,1495.2595698591294,486.57953010578416,389.8858222697348,161.3998693576766,-0.07626945077669234,-0.002652284503312785,19.896155489278215,19.896301850275353,0,1
0.05364407300021412,486.66628840311955,389.8932942787326,141.5277765500606,8.645504056620414,3.9726911282147084,19.833831180526918,3959.223348346694,1586.548799717017,8151.479260306848,486.57953010578416,389.8858222697348,161.3998693576766,-0.08675829733539331,-0.0074720089978086435,19.872092807616013,19.872283597704094,0,1
0.054901519999930315,486.6729288094189,389.89450109582106,141.54065202835903,5.280863766717079,0.9597359481119467,10.239380507763869,-2675.771058869864,-2396.089203586939,-7630.1034357142025,486.57953010578416,389.8858222697348,161.3998693576766,-0.09339870363476166,-0.008678826086281788,19.859217329317573,19.859438853425097,0,1
0.056248041999879206,486.67842648693727,389.89759620454237,141.55526953572337,4.082872406509315,2.2985949887403354,10.855750863996056,-889.6931206866547,994.3090723205465,457.7499337222726,486.57953010578416,389.8858222697348,161.3998693576766,-0.09889638115311072,-0.011773934807592923,19.84459982195324,19.844849740252823,0,1
0.057759962000091036,486.688744528546,389.90483611332706,141.58636501695923,6.8244626748078865,4.788552822691101,20.566882660133622,1813.317019362437,1646.8846457497125,6423.046057183561,486.57953010578416,389.8858222697348,161.3998693576766,-0.10921442276185189,-0.019013843592290414,19.813504340717373,19.813814463046068,0,1
0.0593234550001398,486.69444288806653,389.90828695296307,141.6036186522902,3.644633855312887,2.207134688735302,11.035313449075659,-2033.7979251559298,-1651.0583250934185,-6096.329955273654,486.57953010578416,389.8858222697348,161.3998693576766,-0.11491278228237434,-0.02246468322829287,19.7962507053864,19.796596970187476,0,1
0.06077451100009057,486.7089880579224,389.9137118572448,141.6393404273479,10.023851495985001,3.738590572586141,24.61777840337851,4396.258752858988,1055.4078435999706,9360.400256615654,486.57953010578416,389.8858222697348,161.3998693576766,-0.12945795213823885,-0.027889587510003366,19.760528930328718,19.760972668287902,0,1
0.06205245699993611,486.71608403049356,389.9171410150985,141.65955404173866,5.552638822002036,2.6833354884452847,15.81726801696825,-3498.749301240721,-825.7430942061704,-6886.449339388303,486.57953010578416,389.8858222697348,161.3998693576766,-0.13655392470940342,-0.0313187453637056,19.74031531593795,19.74081246075802,0,1
0.06334614800016425,486.7227845698997,389.9209336054857,141.67991322516082,5.179397093256646,2.931604522670149,15.737284574576245,-288.5091793013718,191.90752210619323,-61.825770124318375,486.57953010578416,389.8858222697348,161.3998693576766,-0.1432544641155573,-0.035111335750912076,19.71995613251579,19.72050771445133,0,1
0.06477808599993296,486.7297381170617,389.9243507513765,141.700326851095,4.856039272016899,2.3863783846504627,14.255942601909997,-225.8183114715702,-380.76099531387104,-1034.5014748582146,486.57953010578416,389.8858222697348,161.3998693576766,-0.15020801127752748,-0.038528481641719736,19.699542506581594,19.700152838472206,0,1
0.06609387100024833,486.74602927837736,389.9305255517237,141.74372167554307,12.38132469345163,4.692864218482652,32.98017870522653,5719.236364323229,1752.9351932719717,14230.467818700345,486.57953010578416,389.8858222697348,161.3998693576766,-0.16649917259320546,-0.04470328198891593,19.656147682133536,19.656903674275316,0,1
0.06740048100027707,486.7544736976318,389.9339263415579,141.76776511672023,6.462846032286086,2.6027581559252875,18.40139075671171,-4529.644393533923,-1599.6403383652273,-11157.719555333373,486.57953010578416,389.8858222697348,161.3998693576766,-0.17494359184763653,-0.04810407182310428,19.63210424095638,19.63294262686651,0,1
0.06909317300005569,486.7618232673862,389.9376336712544,141.79234565700656,4.341941567261852,2.1901974470224435,14.521567000701635,-1252.9771897673181,-243.73052448809457,-2292.102613185096,486.57953010578416,389.8858222697348,161.3998693576766,-0.1822931616020469,-0.05181140151961472,19.607523700670043,19.608439532263443,0,1
0.072145522000028,486.7618232673862,389.9376336712544,141.79234565700656,0.0,0.0,0.0,-1422.4918471974343,-717.5448964198762,-4757.505449355029,486.57953010578416,389.8858222697348,161.3998693576766,-0.1822931616020469,-0.05181140151961472,19.607523700670043,19.608439532263443,0,1
0.07419311900002867,486.8135308626572,389.95849683093405,141.95629555467525,25.25281843594927,10.189094670316795,80.06941681816896,12332.904588129844,4976.123070268915,39104.08972964037,486.57953010578416,389.8858222697348,161.3998693576766,-0.23400075687305844,-0.07267456119927829,19.443573803001357,19.44511764373832,0,1
0.07636980400002358,486.83167572436884,389.9641066854366,142.0165147970829,8.33600714465408,2.5772468237550026,27.665575132727803,-7771.82334207053,-3496.990996207357,-24075.069054807576,486.57953010578416,389.8858222697348,161.3998693576766,-0.2521456185846773,-0.07828441570183031,19.383354560593716,19.385152562835362,0,1
0.07853572900012296,486.84962280443676,389.97030039831685,142.08000154218928,8.286104120458203,2.8596155822398126,29.31160825212109,-23.040051799386557,130.36866856971236,759.9677363333279,486.57953010578416,389.8858222697348,161.3998693576766,-0.2700926986526042,-0.08447812858207726,19.319867815487328,19.32194035359744,0,1
0.0804165610002201,486.8672644450119,389.9755398694989,142.14630810899232,9.379700352956906,2.7857199270219417,35.253848722060724,581.4428042707798,-39.288812192718034,3159.3680188516155,486.57953010578416,389.8858222697348,161.3998693576766,-0.28773433922776803,-0.08971759976412841,19.253561248684292,19.255920156006976,0,1
0.08183932500014635,486.8851304208764,389.98004217845903,142.21628898456024,12.557230760271825,3.164480518456088,49.186566128710815,2233.350300878878,266.2146297304265,9792.711516015543,486.57953010578416,389.8858222697348,161.3998693576766,-0.3056003150922493,-0.09421990872425567,19.18358037311637,19.186245721234787,0,1
0.08322131800014176,486.89354142151194,389.98217794716817,142.25238977609786,6.086138378096714,1.5454265753482108,26.122268012747,-4682.434992215274,-1171.5355599581508,-16689.15697549863,486.57953010578416,389.8858222697348,161.3998693576766,-0.3140113157277824,-0.0963556774333938,19.14747958157875,19.150296651748086,0,1
0.08461344900024415,486.9075608735204,389.98782141022247,142.32604237277172,10.070497681218422,4.053830461273432,52.906369205520306,2862.0577394143847,1801.844715576872,19239.641377717708,486.57953010578416,389.8858222697348,161.3998693576766,-0.3280307677362657,-0.10199914048769188,19.073826984904883,19.076920188000148,0,1
0.08596867599999314,486.91600134476676,389.9893363216139,142.3656603482928,6.228086695361268,1.1178285200336053,29.233460909810812,-2835.252682073794,-2166.428164273303,-17467.854684192425,486.57953010578416,389.8858222697348,161.3998693576766,-0.3364712389825968,-0.10351405187913088,19.0342090093838,19.037464134345896,0,1
0.08729047599990736,486.9230655653969,389.9912515231666,142.40419128702246,5.344394485236559,1.4489344476048016,29.150354616546167,-668.5521335921156,250.49623815454987,-62.87357638828771,486.57953010578416,389.8858222697348,161.3998693576766,-0.343535459612724,-0.10542925343185061,18.99567807065415,18.99907674871128,0,1
0.08860036099986246,486.93673882548217,389.994236463783,142.48265467364234,10.438519477475097,2.278780668904922,59.90097346146938,3888.9864319487174,633.5260128397258,23475.815698307273,486.57953010578416,389.8858222697348,161.3998693576766,-0.3572087196980078,-0.10841419404823682,18.917214684034263,18.920897523868707,0,1
0.09051307900017491,486.9444205262219,389.99451735422923,142.523529437702,4.016117764606815,0.14685408208321515,21.369989749129,-3357.73580413796,-1114.6058051806099,-20144.62336112597,486.57953010578416,389.8858222697348,161.3998693576766,-0.3648904204377459,-0.10869508449445675,18.876339919974612,18.88017924742103,0,1
0.09178979299986167,486.9545487537225,389.99781482190093,142.60668740972577,7.933043346513408,2.582777092214374,65.13437782006962,3067.974176571728,1907.962950769557,34278.92862589276,486.57953010578416,389.8858222697348,161.3998693576766,-0.3750186479383615,-0.11199255216615711,18.793181947950842,18.797256955386537,0,1
0.09339684899987333,486.9610418635333,389.9970557141176,142.64985110646194,4.040375575418187,-0.47235926023641583,26.858862874635115,-2422.2352992471915,-1901.0764730218716,-23817.163151226192,486.57953010578416,389.8858222697348,161.3998693576766,-0.3815117577491378,-0.11123344438283311,18.75001825121467,18.754229083631596,0,1
0.09802620800019213,486.97097932168316,389.99818335213837,142.73915260581833,2.146616442833521,0.24358405141710202,19.290251490594155,-409.0758855500843,154.6527956903352,-1634.9156294683019,486.57953010578416,389.8858222697348,161.3998693576766,-0.3914492158990015,-0.11236108240359499,18.660716751858274,18.665160250974296,0,1
0.09996196100019006,486.9856338701521,389.9984482010587,142.96295255631364,7.570464035950792,0.13681958407097394,115.61389831013794,2801.9316478512856,-55.153972302376495,49760.298353998034,486.57953010578416,389.8858222697348,161.3998693576766,-0.4061037643679697,-0.11262593132391885,18.43691680136297,18.441732727925015,0,1
0.10180513500017696,486.9872031659209,389.9975592712552,143.0089007566745,0.8514094539017413,-0.48228208702613834,24.928845763446613,-3645.3718325544937,-335.8888911744152,-49200.48381071767,486.57953010578416,389.8858222697348,161.3998693576766,-0.4076730601367444,-0.11173700152045285,18.3909686010021,18.395825846221616,0,1
0.1033677630002785,486.98962951845965,389.99544788707163,143.10345047844976,1.5527384243662392,-1.3511751891400205,60.50686520983107,448.81377424372613,-556.0460340256421,22768.067284134537,486.57953010578416,389.8858222697348,161.3998693576766,-0.41009941267549266,-0.10962561733686016,18.29641887922685,18.30134265862431,0,1
0.10488227499990899,486.9891824381692,389.9937252932429,143.19840121053016,-0.2951975887526991,-1.1373919976542681,62.69394504868384,-1220.152771037669,141.15648574452482,1444.0822122151403,486.57953010578416,389.8858222697348,161.3998693576766,-0.4096523323850647,-0.10790302350812908,18.201468147146443,18.20639724952461,0,1
0.10638277299995025,486.98840131310186,389.99221945486386,143.24724618655472,-0.5205772132592841,-1.0035590710581723,32.552509915515536,-150.2032155327014,89.19233920499434,-20087.62099805495,486.57953010578416,389.8858222697348,161.3998693576766,-0.4088712073177021,-0.10639718512908303,18.15262317112189,18.15753904079317,0,1
0.10765827700015507,486.9859250897001,389.98833949949704,143.34575302232582,-1.9413685894716113,-3.041899802893365,77.22973487757481,-1113.9058568096832,-1598.0669064996098,35027.11473651596,486.57953010578416,389.8858222697348,161.3998693576766,-0.4063949839159591,-0.10251722976227029,18.054116335350784,18.05898068318725,0,1
0.10885101200028657,486.9844441119407,389.986308986092,143.39726263398998,-1.2416653818629506,-1.7024011241456996,43.18613242545866,586.6376081288083,1123.0480187132746,-28542.46957485329,486.57953010578416,389.8858222697348,161.3998693576766,-0.4049140061565595,-0.10048671635723849,18.002606723686625,18.007440178444934,0,1
0.11005710400013413,486.9807412427339,389.98525063800764,143.445959455653,-3.070138270760982,-0.8775019521764772,40.37571069965602,-1516.0310234452577,683.9438219252627,-2330.188514771559,486.57953010578416,389.8858222697348,161.3998693576766,-0.40121113694976884,-0.09942836827286783,17.95390990202361,17.95866746578964,0,1
0.11126775399998223,486.97806783508247,389.9826653460524,143.4971642313542,-2.2082415659295513,-2.1354577752287,42.29527584984826,711.9288852596306,-1039.0747311031735,1585.565729511491,486.57953010578416,389.8858222697348,161.3998693576766,-0.39853772929831166,-0.09684307631761158,17.902705126322417,17.907402428692887,0,1
0.1125010230002772,486.9736198918028,389.9811532314267,143.54904408494397,-3.606628625716027,-1.2261028415940776,42.066940446385296,-1133.8864914726764,737.3532728197395,-185.14647121459444,486.57953010578416,389.8858222697348,161.3998693576766,-0.39408978601863964,-0.09533096169190003,17.850825272732635,17.855429361102786,0,1
0.11374105300001247,486.96584052261903,389.9754180845099,143.65339959061356,-6.273533047931363,-4.625006586938532,84.15562985723446,-2150.677340697148,-2740.985093965529,33941.670298165795,486.57953010578416,389.8858222697348,161.3998693576766,-0.3863104168348741,-0.08959581477512302,17.746469767063047,17.750900043137616,0,1
0.11498654600018199,486.96050521994215,389.9734538633706,143.70773359028396,-4.283687404230327,-1.5770631701952966,43.624492199482255,1597.6369545474836,2447.178279065716,-32542.24443833544,486.57953010578416,389.8858222697348,161.3998693576766,-0.3809751141579909,-0.08763159363581963,17.692135767392642,17.696454146118224,0,1
0.11624815100003616,486.9555868850635,389.97049891536653,143.7616478538107,-3.898474466430694,-2.3422132952878316,42.73466222230198,305.33561443095095,-606.4894520717488,-705.3158296639061,486.57953010578416,389.8858222697348,161.3998693576766,-0.3760567792793381,-0.08467664563175958,17.638221503865907,17.64243312740607,0,1
0.11748960300019462,486.94982183433183,389.9677820263408,143.8165253705192,-4.6437967242649245,-2.188476900759536,44.204300046636135,-600.3633307925693,123.83595540437533,1183.805595501534,486.57953010578416,389.8858222697348,161.3998693576766,-0.3702917285476701,-0.08195975660601107,17.583343987157406,17.587433557419292,0,1
0.11983861799990336,486.94393497485595,389.9645499090325,143.87197190975618,-2.5060970136883376,-1.375945793748139,23.604165679596317,910.0408940946069,345.90290275376856,-8769.690431774192,486.57953010578416,389.8858222697348,161.3998693576766,-0.3644048690717909,-0.07872763929771054,17.527897447920424,17.531861792023342,0,1
0.12177528800020809,486.94393497485595,389.9645499090325,143.87197190975618,0.0,0.0,0.0,1294.0237693019512,710.4699270044135,-12188.016376503103,486.57953010578416,389.8858222697348,161.3998693576766,-0.3644048690717909,-0.07872763929771054,17.527897447920424,17.531861792023342,0,1
0.12373357300020871,486.9083431999944,389.94833347379694,144.15883721977417,-18.174971907316138,-8.28093726681451,146.4880290753884,-9281.065783228914,-4228.668077839492,74804.24405811331,486.57953010578416,389.8858222697348,161.3998693576766,-0.32881309421026117,-0.0625112040621616,17.241032137902437,17.24428064262879,0,1
0.12544358000013744,486.89088824932946,389.94225346940317,144.27843366443108,-10.207531703485964,-3.555543570300871,69.9391550221084,4659.302683651125,2763.3768146624925,-44765.240175315135,486.57953010578416,389.8858222697348,161.3998693576766,-0.31135814354530567,-0.05643119966839549,17.12143569324553,17.12435950836673,0,1
0.12699765000024854,486.8740262109834,389.9350560099867,144.40302386839176,-10.85024377592812,-4.631361145877599,80.17026514363727,-413.5670030283133,-692.2581193252688,6583.429395585448,486.57953010578416,389.8858222697348,161.3998693576766,-0.29449610519924363,-0.049233740251906966,16.99684548928485,16.999467888842272,0,1
0.12830994400019335,486.8651284827379,389.93134204952673,144.4644427012149,-6.780285702672651,-2.830128355462735,46.802646987427586,3101.4072101424113,1372.5832705861735,-25426.937986162324,486.57953010578416,389.8858222697348,161.3998693576766,-0.2855983769537147,-0.045519779791959536,16.935426656461715,16.93789581145382,0,1
0.12951320199999827,486.84576318884706,389.92462480212123,144.59146948127903,-16.094049567053847,-5.5825495501324065,105.5690301537464,-7740.454554128221,-2287.473837793653,48839.387044047464,486.57953010578416,389.8858222697348,161.3998693576766,-0.2662330830629003,-0.03880253238645537,16.808399876397573,16.81055299792124,0,1
0.1307047400000556,486.83621128176895,389.921147163314,144.65695712100919,-8.016451911433405,-2.9186134282403238,54.960596915079115,6779.13558378479,2235.712265797564,-42473.20122080209,486.57953010578416,389.8858222697348,161.3998693576766,-0.2566811759847951,-0.03532489357922941,16.742912236667422,16.744916937356212,0,1
0.13269923699999708,486.8162045790547,389.91404740873844,144.79062078417573,-10.030951520515616,-3.559671724636056,67.01622673308925,-1010.028899086498,-321.41351750067446,6044.446202909249,486.57953010578416,389.8858222697348,161.3998693576766,-0.23667447327056834,-0.0282251390036663,16.609248573500878,16.61095872131138,0,1
0.13391682500014213,486.8060814543989,389.91057130554407,144.8582201124556,-8.314080505568468,-2.854909208992696,55.51904935973086,1410.0590797072823,578.818545813039,-9442.584332293702,486.57953010578416,389.8858222697348,161.3998693576766,-0.22655134861474835,-0.02474903580929322,16.54164924522101,16.543219087597596,0,1
0.13511750299994674,486.7962296350813,389.9069937827969,144.92721545127577,-8.205213487040128,-2.979585490641599,57.46364873130073,90.67128617835584,-103.83823278946703,1619.5844113795042,486.57953010578416,389.8858222697348,161.3998693576766,-0.2166995292971592,-0.02117151306214282,16.472653906400836,16.47409280170006,0,1
0.13632107400007953,486.786592943452,389.90322871589905,144.99729682781543,-8.006749604531713,-3.1282466073497175,58.22787067146786,164.89586612382433,-123.51669880025007,634.9620754262204,486.57953010578416,389.8858222697348,161.3998693576766,-0.20706283766782008,-0.017406446164272893,16.402572529861175,16.40388867313076,0,1
0.1375479510002151,486.7658379954529,389.89704731277925,145.1428417923239,-16.916893866937603,-5.038323417191623,118.63044501803438,-7262.459285993049,-1556.8608830639391,49232.78726383481,486.57953010578416,389.8858222697348,161.3998693576766,-0.1863078896687398,-0.011225043044476024,16.2570275653527,16.258098963039366,0,1
0.13876062200006345,486.75577460062897,389.89357855004886,145.2154491487848,-8.29853672198736,-2.860431832563189,59.87391177820449,7106.92112372446,1795.9459613537417,-48452.16323898077,486.57953010578416,389.8858222697348,161.3998693576766,-0.1762444948448092,-0.007756280314083597,16.184420208891794,16.185381669266636,0,1
0.14004285500004698,486.74542675841803,389.89082777906856,145.29035285269293,-8.070173058302352,-2.1452972902228296,58.41660907891313,178.09841400739157,557.7258909648576,-1136.5350129891115,486.57953010578416,389.8858222697348,161.3998693576766,-0.16589665263387587,-0.00500550933378463,16.109516504983674,16.110371466195936,0,1
0.14142007999998896,486.7346875629531,389.8880155921967,145.36580748205807,-7.797705868946544,-2.041922613918791,54.787438049933236,197.83781834289107,75.06012184530063,-2635.1329878072256,486.57953010578416,389.8858222697348,161.3998693576766,-0.15515745716896845,-0.00219332246194881,16.034061875618534,16.03481271728305,0,1
0.14280004800002644,486.7137776788835,389.8828151574065,145.5208592024526,-15.152441266070184,-3.768518393220574,112.35892454776331,-5329.641989469241,-1251.1853747731031,41719.43588276428,486.57953010578416,389.8858222697348,161.3998693576766,-0.1342475730993442,0.0030071123282482404,15.879010155223995,15.87957792144723,0,1
